site_code,stn_id,latitude,longitude,well_use
336609N1146077W001,27177,33.6609,-114.6077,Unknown
336609N1146422W001,5949,33.6609,-114.6422,Unknown
336609N1146427W001,5944,33.6609,-114.6427,Unknown
336609N1146427W002,5945,33.6609,-114.6427,Unknown
336611N1146891W001,5942,33.6611,-114.6891,Unknown
336617N1145905W001,6665,33.6617,-114.5905,Unknown
336618N1145256W001,6668,33.6618,-114.5256,Unknown
336621N1178781W001,7319,33.6621,-117.8781,Unknown
336623N1145541W001,6667,33.6623,-114.5541,Unknown
336623N1145722W001,6666,33.6623,-114.5722,Unknown
336625N1145399W001,27174,33.6625,-114.5399,Unknown
336625N1170859W001,6223,33.6625,-117.0859,Unknown
336630N1178381W001,5892,33.663,-117.8381,Unknown
336632N1178523W001,27752,33.6632,-117.8523,Unknown
336636N1170920W001,6222,33.6636,-117.092,Unknown
336636N1171017W001,58635,33.66367,-117.10177,Observation
336636N1176672W001,56175,33.66356,-117.66722,Public Supply
336637N1171018W001,48349,33.66367,-117.10177,Irrigation
336638N1171017W001,56990,33.66384,-117.10171,Observation
336639N1171982W001,31404,33.6639,-117.1982,Unknown
336642N1146557W001,5943,33.6642,-114.6557,Unknown
336642N1177443W001,5181,33.6642,-117.7443,Unknown
336647N1179672W001,7316,33.6647,-117.9672,Unknown
336649N1146295W001,37670,33.6649,-114.6295,Unknown
336653N1169795W001,29334,33.6653,-116.9795,Unknown
336659N1177597W001,5180,33.6659,-117.7597,Unknown
336661N1146341W001,5947,33.6661,-114.6341,Unknown
336664N1146413W001,5948,33.6664,-114.6413,Unknown
336665N1146287W001,25593,33.6665,-114.6287,Unknown
336669N1177464W001,28732,33.6669,-117.7464,Unknown
336670N1163087W001,47726,33.667,-116.30867,Observation
336672N1178329W001,5893,33.6672,-117.8329,Unknown
336672N1179322W001,7317,33.6672,-117.9322,Unknown
336674N1178918W001,7318,33.6674,-117.8918,Unknown
336678N1170890W001,6221,33.6678,-117.089,Unknown
336678N1177626W001,28731,33.6678,-117.7626,Unknown
336679N1146642W001,24674,33.6679,-114.6642,Unknown
336681N1146697W001,27891,33.6681,-114.6697,Unknown
336681N1146806W001,24673,33.6681,-114.6806,Unknown
336684N1146030W001,6664,33.6684,-114.603,Unknown
336684N1177654W001,27753,33.6684,-117.7654,Unknown
336689N1145941W001,39323,33.6689,-114.5941,Unknown
336689N1178912W001,39331,33.6689,-117.8912,Unknown
336695N1171212W001,6218,33.6695,-117.1212,Unknown
336700N1169648W001,5480,33.67,-116.9648,Unknown
336700N1170815W001,6226,33.67,-117.0815,Unknown
336703N1170834W001,6225,33.6703,-117.0834,Unknown
336703N1171369W001,48357,33.67025,-117.13692,Observation
336709N1171192W001,48348,33.67092,-117.11924,Observation
336711N1170707W001,6214,33.6711,-117.0707,Unknown
336713N1146610W001,24675,33.6713,-114.661,Unknown
336715N1146639W001,27892,33.6715,-114.6639,Unknown
336716N1177529W001,47330,33.67156,-117.75286,Observation
336716N1177529W002,47331,33.67156,-117.75286,Observation
336722N1179694W001,7315,33.6722,-117.9694,Unknown
336723N1170584W001,6211,33.6723,-117.0584,Unknown
336724N1179746W001,25343,33.6724,-117.9746,Unknown
336724N1179746W002,56366,33.6724,-117.9746,Unknown
336725N1179790W001,5063,33.6725,-117.979,Unknown
336725N1179838W001,5062,33.6725,-117.9838,Unknown
336726N1177521W001,28730,33.6726,-117.7521,Unknown
336726N1178014W001,27751,33.6726,-117.8014,Unknown
336728N1170704W001,6213,33.6728,-117.0704,Unknown
336728N1177424W001,28729,33.6728,-117.7424,Unknown
336728N1179268W001,7312,33.6728,-117.9268,Unknown
336731N1169679W001,29035,33.6731,-116.9679,Unknown
336734N1177736W001,5888,33.6734,-117.7736,Unknown
336739N1170676W001,6210,33.6739,-117.0676,Unknown
336739N1170684W001,6212,33.6739,-117.0684,Unknown
336745N1161663W001,56745,33.67452,-116.16634,Residential
336745N1170690W001,28485,33.6745,-117.069,Unknown
336746N1177574W001,5179,33.6746,-117.7574,Unknown
336749N1177991W001,5891,33.6749,-117.7991,Unknown
336749N1179628W001,47280,33.6749,-117.96275,Observation
336750N1146283W001,5946,33.675,-114.6283,Unknown
336753N1146522W001,27888,33.6753,-114.6522,Unknown
336753N1177488W001,38340,33.6753,-117.7488,Unknown
336756N1145813W001,25599,33.6756,-114.5813,Unknown
336756N1146255W001,27887,33.6756,-114.6255,Unknown
336756N1146605W001,27890,33.6756,-114.6605,Unknown
336759N1145730W001,27173,33.6759,-114.573,Unknown
336759N1145947W001,6663,33.6759,-114.5947,Unknown
336759N1146035W001,6661,33.6759,-114.6035,Unknown
336759N1146077W001,6660,33.6759,-114.6077,Unknown
336759N1170509W001,28484,33.6759,-117.0509,Unknown
336761N1145894W001,6654,33.6761,-114.5894,Unknown
336763N1177475W001,25339,33.6763,-117.7475,Unknown
336763N1177475W002,25340,33.6763,-117.7475,Unknown
336763N1177475W003,56363,33.6763,-117.7475,Unknown
336763N1177475W004,56364,33.6763,-117.7475,Unknown
336764N1177748W001,5887,33.6764,-117.7748,Unknown
336765N1145792W001,39722,33.6765,-114.5792,Unknown
336766N1146432W001,27889,33.6766,-114.6432,Unknown
336766N1171379W001,48352,33.67661,-117.13785,Irrigation
336767N1145558W001,6653,33.6767,-114.5558,Unknown
336767N1170965W001,6217,33.6767,-117.0965,Unknown
336767N1171598W001,9616,33.6767,-117.1598,Unknown
336769N1173783W001,57303,33.67698,-117.37836,Public Supply
336770N1169718W001,5342,33.677,-116.9718,Unknown
336770N1170501W001,6209,33.677,-117.0501,Unknown
336770N1171468W001,9612,33.677,-117.1468,Unknown
336770N1171815W001,9618,33.677,-117.1815,Unknown
336771N1171580W001,48356,33.6771,-117.15805,Irrigation
336775N1169882W001,5476,33.6775,-116.9882,Unknown
336778N1169809W001,29330,33.6778,-116.9809,Unknown
336779N1171398W001,48351,33.67794,-117.1398,Irrigation
336780N1146554W001,5938,33.678,-114.6554,Unknown
336780N1173680W001,57337,33.67802,-117.36803,Public Supply
336781N1169790W001,29034,33.6781,-116.979,Unknown
336781N1178263W001,47281,33.67814,-117.8263,Observation
336782N1173836W001,57306,33.67829,-117.38363,Public Supply
336783N1171377W001,48350,33.67829,-117.13767,Irrigation
336784N1162360W001,49899,33.67841,-116.23598,Irrigation
336784N1169790W001,5343,33.6784,-116.979,Unknown
336784N1169854W001,5344,33.6784,-116.9854,Unknown
336784N1171390W001,31399,33.6784,-117.139,Unknown
336784N1171559W001,31402,33.6784,-117.1559,Unknown
336786N1171546W001,48355,33.67859,-117.1546,Irrigation
336788N1146604W001,5941,33.6788,-114.6604,Unknown
336789N1169762W001,5341,33.6789,-116.9762,Unknown
336790N1146469W001,5937,33.679,-114.6469,Unknown
336792N1170418W001,28483,33.6792,-117.0418,Unknown
336792N1171523W001,9611,33.6792,-117.1523,Unknown
336792N1177457W001,5177,33.6792,-117.7457,Unknown
336793N1178807W001,7310,33.6793,-117.8807,Unknown
336795N1171643W001,9615,33.6795,-117.1643,Unknown
336795N1177521W001,5178,33.6795,-117.7521,Unknown
336795N1177780W001,27749,33.6795,-117.778,Unknown
336796N1171593W001,48353,33.67961,-117.15934,Irrigation
336796N1171604W001,31401,33.6796,-117.1604,Unknown
336798N1171617W001,48354,33.67976,-117.1617,Irrigation
336798N1177876W001,47332,33.67977,-117.78763,Observation
336798N1177876W002,47333,33.67977,-117.78763,Observation
336800N1170023W001,29332,33.68,-117.0023,Unknown
336803N1146610W001,5940,33.6803,-114.661,Unknown
336803N1171701W001,9614,33.68015,-117.16998,Observation
336803N1178948W001,28520,33.6803,-117.8948,Unknown
336805N1162350W001,51198,33.68045,-116.235,Irrigation
336806N1170048W001,29331,33.6806,-117.0048,Unknown
336806N1171715W001,31403,33.6806,-117.1715,Unknown
336807N1162533W001,47732,33.68067,-116.25333,Observation
336811N1146252W001,6662,33.6811,-114.6252,Unknown
336811N1169770W001,29033,33.6811,-116.977,Unknown
336811N1170015W001,5477,33.6811,-117.0015,Unknown
336813N1177975W001,5890,33.6813,-117.7975,Unknown
336818N1178840W001,7309,33.6818,-117.884,Unknown
336820N1170229W001,29333,33.682,-117.0229,Unknown
336823N1162948W001,56765,33.68236,-116.29484,Residential
336823N1173852W001,57305,33.68238,-117.38528,Public Supply
336824N1177430W001,28728,33.6824,-117.743,Unknown
336826N1146343W001,5936,33.6826,-114.6343,Unknown
336828N1145947W001,6659,33.6828,-114.5947,Unknown
336828N1146041W001,40000,33.6828,-114.6041,Unknown
336828N1170309W001,5479,33.6828,-117.0309,Unknown
336829N1173668W001,47942,33.6829,-117.3668,Observation
336831N1170290W001,5478,33.6831,-117.029,Unknown
336831N1179773W001,47318,33.68309,-117.97729,Observation
336836N1170893W001,6215,33.6836,-117.0893,Unknown
336839N1171687W001,31400,33.68366,-117.16805,Observation
336842N1170957W001,6216,33.6842,-117.0957,Unknown
336843N1177859W001,27750,33.6843,-117.7859,Unknown
336847N1171551W001,9613,33.68483,-117.15414,Observation
336847N1171812W001,9617,33.6847,-117.1812,Unknown
336848N1162328W001,56764,33.68486,-116.23284,Unknown
336848N1177670W001,37981,33.6848,-117.767,Unknown
336848N1179242W001,7311,33.6848,-117.9242,Unknown
336853N1169826W001,38096,33.6853,-116.9826,Unknown
336853N1170032W001,5589,33.6853,-117.0032,Unknown
336853N1171468W001,27909,33.6853,-117.1468,Unknown
336853N1171490W001,7003,33.6853,-117.149,Unknown
336853N1171526W001,27908,33.6853,-117.1526,Unknown
336853N1171582W001,27907,33.6853,-117.1582,Unknown
336853N1171704W001,7001,33.68528,-117.16873,Observation
336853N1171774W001,48344,33.68531,-117.17741,Observation
336853N1171782W001,7000,33.6853,-117.1782,Unknown
336853N1172251W001,6996,33.6853,-117.2251,Unknown
336853N1173969W001,47941,33.6853,-117.3969,Observation
336853N1177671W001,5886,33.6853,-117.7671,Unknown
336853N1179432W001,28522,33.6853,-117.9432,Unknown
336854N1171582W001,48345,33.68543,-117.15817,Observation
336855N1171516W001,48346,33.68547,-117.15159,Observation
336856N1179333W001,28521,33.6856,-117.9333,Unknown
336859N1171457W001,48347,33.6859,-117.14571,Observation
336863N1177952W001,5889,33.6863,-117.7952,Unknown
336866N1179732W001,25342,33.6866,-117.9732,Unknown
336867N1145908W001,6657,33.6867,-114.5908,Unknown
336867N1145947W001,6658,33.6867,-114.5947,Unknown
336867N1146077W001,6656,33.6867,-114.6077,Unknown
336867N1170779W001,6296,33.6867,-117.0779,Unknown
336867N1179439W001,7314,33.6867,-117.9439,Unknown
336868N1179445W001,25341,33.6868,-117.9445,Unknown
336870N1170548W001,28638,33.687,-117.0548,Unknown
336870N1178340W001,6507,33.687,-117.834,Unknown
336870N1179436W001,7313,33.687,-117.9436,Unknown
336871N1179477W001,5161,33.6871,-117.9477,Unknown
336872N1179265W001,28719,33.6872,-117.9265,Unknown
336873N1162983W001,56761,33.68736,-116.29834,Unknown
336875N1179148W001,47305,33.6875,-117.91483,Observation
336880N1178460W001,29079,33.688,-117.846,Unknown
336884N1178051W001,29080,33.6884,-117.8051,Unknown
336886N1145905W001,6655,33.6886,-114.5905,Unknown
336886N1178041W001,6509,33.6886,-117.8041,Unknown
336888N1179433W001,28717,33.6888,-117.9433,Unknown
336890N1146684W001,5939,33.689,-114.6684,Unknown
336895N1169768W001,28327,33.6895,-116.9768,Unknown
336898N1173467W001,57299,33.68982,-117.34675,Public Supply
336898N1177688W001,6512,33.6898,-117.7688,Unknown
336903N1145897W001,27172,33.6903,-114.5897,Unknown
336906N1179435W001,5162,33.6906,-117.9435,Unknown
336909N1172184W001,27906,33.69053,-117.21702,Observation
336911N1145730W001,7685,33.6911,-114.573,Unknown
336914N1145413W001,29380,33.6914,-114.5413,Unknown
336914N1145549W001,7686,33.6914,-114.5549,Unknown
336914N1177833W001,6510,33.6914,-117.7833,Unknown
336917N1177557W001,39850,33.6917,-117.7557,Unknown
336923N1146553W001,23840,33.6923,-114.6553,Unknown
336923N1178449W001,6506,33.6923,-117.8449,Unknown
336924N1171953W001,56394,33.69241,-117.19527,Public Supply
336924N1171956W001,48343,33.69244,-117.19558,Observation
336925N1171504W001,7002,33.6925,-117.1504,Unknown
336925N1177687W001,6511,33.6925,-117.7687,Unknown
336928N1177446W001,28154,33.6928,-117.7446,Unknown
336936N1172137W001,27905,33.69381,-117.21272,Observation
336939N1178685W001,29078,33.6939,-117.8685,Unknown
336941N1179435W001,5160,33.6941,-117.9435,Unknown
336942N1145763W001,29263,33.6942,-114.5763,Unknown
336944N1177985W001,6508,33.6944,-117.7985,Unknown
336945N1145635W001,29269,33.6945,-114.5635,Unknown
336945N1145730W001,7683,33.6945,-114.573,Unknown
336950N1172063W001,56402,33.69498,-117.2063,Public Supply
336950N1172093W001,6999,33.69501,-117.20791,Observation
336953N1145208W001,29382,33.6953,-114.5208,Unknown
336959N1145730W001,7684,33.6959,-114.573,Unknown
336961N1172176W001,6998,33.69656,-117.21582,Observation
336962N1178987W001,29013,33.6962,-117.8987,Unknown
336962N1179060W001,5166,33.6962,-117.906,Unknown
336963N1179065W001,29011,33.6963,-117.9065,Unknown
336964N1145577W001,7682,33.6964,-114.5577,Unknown
336964N1146822W001,29261,33.6964,-114.6822,Unknown
336964N1172118W001,27793,33.69659,-117.21076,Observation
336965N1178644W001,6504,33.6965,-117.8644,Unknown
336966N1179388W001,5159,33.6966,-117.9388,Unknown
336967N1178918W001,5302,33.6967,-117.8918,Unknown
336969N1179036W001,5165,33.6969,-117.9036,Unknown
336972N1145730W001,29268,33.6972,-114.573,Unknown
336975N1145766W001,7677,33.6975,-114.5766,Unknown
336977N1146259W001,7669,33.6977,-114.6259,Unknown
336977N1178594W001,6505,33.6977,-117.8594,Unknown
336978N1179845W001,9440,33.6978,-117.9845,Unknown
336979N1179417W001,25317,33.6979,-117.9417,Unknown
336979N1179417W002,56358,33.6979,-117.9417,Unknown
336979N1179454W001,5158,33.6979,-117.9454,Unknown
336983N1177947W001,29081,33.6983,-117.7947,Unknown
336984N1145635W001,29267,33.6984,-114.5635,Unknown
336986N1145733W001,7680,33.6986,-114.5733,Unknown
336986N1162765W001,56762,33.69869,-116.27651,Residential
336986N1172073W001,6997,33.69869,-117.20641,Observation
336989N1179707W001,5157,33.6989,-117.9707,Unknown
336992N1170998W001,6295,33.6992,-117.0998,Unknown
336995N1170645W001,38097,33.6995,-117.0645,Unknown
336995N1170948W001,28635,33.6995,-117.0948,Unknown
336995N1178520W001,28780,33.6995,-117.852,Unknown
336997N1145733W001,29265,33.6997,-114.5733,Unknown
336997N1146274W001,7670,33.6997,-114.6274,Unknown
336997N1170532W001,28636,33.6997,-117.0532,Unknown
336997N1170640W001,28637,33.6997,-117.064,Unknown
337000N1147299W001,7665,33.7,-114.7299,Unknown
337000N1161646W001,56763,33.70002,-116.16467,Unknown
337000N1170468W001,6298,33.7,-117.0468,Unknown
337000N1170490W001,6299,33.7,-117.049,Unknown
337000N1170507W001,28639,33.7,-117.0507,Unknown
337000N1170562W001,6297,33.7,-117.0562,Unknown
337001N1161639W001,50393,33.70009,-116.16387,Observation
337003N1170657W001,6284,33.7003,-117.0657,Unknown
337003N1171179W001,6290,33.7003,-117.1179,Unknown
337006N1145733W001,7681,33.7006,-114.5733,Unknown
337006N1146338W001,7668,33.7006,-114.6338,Unknown
337006N1170623W001,28626,33.7006,-117.0623,Unknown
337006N1177696W001,29082,33.7006,-117.7696,Unknown
337008N1177759W001,25145,33.7008,-117.7759,Unknown
337009N1178085W001,28775,33.7009,-117.8085,Unknown
337010N1178581W001,39321,33.701,-117.8581,Unknown
337011N1178085W001,27595,33.7011,-117.8085,Unknown
337011N1178085W002,6356,33.7011,-117.8085,Unknown
337011N1178085W003,39317,33.7011,-117.8085,Unknown
337011N1178085W004,39994,33.7011,-117.8085,Unknown
337011N1178085W005,28773,33.7011,-117.8085,Unknown
337011N1178085W006,6357,33.7011,-117.8085,Unknown
337011N1178085W007,28774,33.7011,-117.8085,Unknown
337011N1178085W008,6358,33.7011,-117.8085,Unknown
337011N1178085W009,6359,33.7011,-117.8085,Unknown
337011N1178087W001,6360,33.7011,-117.8087,Unknown
337011N1178090W001,6355,33.7011,-117.809,Unknown
337011N1178649W001,29077,33.7011,-117.8649,Unknown
337012N1179779W001,9439,33.7012,-117.9779,Unknown
337014N1178587W001,6367,33.7014,-117.8587,Unknown
337015N1178334W001,25144,33.7015,-117.8334,Unknown
337020N1145605W001,29266,33.702,-114.5605,Unknown
337020N1145660W001,7679,33.702,-114.566,Unknown
337025N1177451W001,4925,33.7025,-117.7451,Unknown
337028N1145585W001,7678,33.7028,-114.5585,Unknown
337028N1178621W001,6366,33.7028,-117.8621,Unknown
337031N1169720W001,27147,33.7031,-116.972,Unknown
337031N1170426W001,6141,33.7031,-117.0426,Unknown
337031N1170432W001,6142,33.70359,-117.04223,Observation
337031N1170432W002,6279,33.70359,-117.04223,Observation
337031N1170432W003,28623,33.70359,-117.04223,Observation
337031N1170432W004,6280,33.70359,-117.04223,Observation
337031N1170432W005,6281,33.70359,-117.04223,Observation
337031N1170829W001,6285,33.7031,-117.0829,Unknown
337033N1170415W001,48325,33.70331,-117.04154,Observation
337034N1169720W001,5587,33.7034,-116.972,Unknown
337035N1179097W001,5150,33.7035,-117.9097,Unknown
337036N1145591W001,29264,33.7036,-114.5591,Unknown
337036N1171132W001,6289,33.7036,-117.1132,Unknown
337036N1178874W001,28605,33.7036,-117.8874,Unknown
337036N1179030W001,28604,33.7036,-117.903,Unknown
337039N1171065W001,28629,33.7039,-117.1065,Unknown
337042N1146452W001,7666,33.7042,-114.6452,Unknown
337042N1146566W001,7667,33.7042,-114.6566,Unknown
337042N1171134W001,6288,33.7042,-117.1134,Unknown
337045N1172082W001,27792,33.7045,-117.2082,Unknown
337046N1180143W001,47319,33.70461,-118.01429,Observation
337046N1180143W002,47320,33.70461,-118.01429,Observation
337047N1172032W001,6993,33.70511,-117.20205,Observation
337047N1172032W002,6994,33.70511,-117.20205,Observation
337047N1172032W003,27791,33.70511,-117.20205,Observation
337047N1172032W004,6995,33.70511,-117.20205,Observation
337049N1177813W001,25143,33.7049,-117.7813,Unknown
337052N1178903W001,25316,33.7052,-117.8903,Unknown
337053N1169848W001,27148,33.7053,-116.9848,Unknown
337053N1171132W001,28630,33.7053,-117.1132,Unknown
337057N1180070W001,9438,33.7057,-118.007,Unknown
337059N1145469W001,29262,33.7059,-114.5469,Unknown
337059N1180056W001,30973,33.7059,-118.0056,Unknown
337061N1145171W001,7689,33.7061,-114.5171,Unknown
337061N1171443W001,27790,33.7061,-117.1443,Unknown
337064N1145566W001,7676,33.7064,-114.5566,Unknown
337066N1162453W001,56759,33.70669,-116.24534,Unknown
337071N1171276W001,48327,33.70713,-117.1276,Observation
337072N1170376W001,28332,33.7072,-117.0376,Unknown
337072N1171203W001,48330,33.70718,-117.12032,Observation
337072N1171209W001,28634,33.7072,-117.1209,Unknown
337072N1171228W001,48331,33.70715,-117.12284,Observation
337072N1171240W001,6294,33.7072,-117.124,Unknown
337072N1171276W001,28633,33.7072,-117.1276,Unknown
337073N1170368W001,48324,33.70726,-117.03679,Observation
337075N1145552W001,38106,33.7075,-114.5552,Unknown
337075N1171018W001,28628,33.7075,-117.1018,Unknown
337075N1171018W002,39314,33.7075,-117.1018,Unknown
337075N1171018W003,6287,33.7075,-117.1018,Unknown
337077N1178916W001,37819,33.7077,-117.8916,Unknown
337078N1168647W001,48295,33.7078,-116.8647,Irrigation
337078N1169751W001,5586,33.7078,-116.9751,Unknown
337078N1170367W001,48323,33.7078,-117.03669,Irrigation
337079N1169743W001,48317,33.70787,-116.97435,Observation
337081N1170579W001,28624,33.7081,-117.0579,Unknown
337084N1178533W001,6365,33.7084,-117.8533,Unknown
337086N1171209W001,6293,33.7086,-117.1209,Unknown
337086N1177812W001,5804,33.7086,-117.7812,Unknown
337089N1170515W001,6282,33.7089,-117.0515,Unknown
337089N1170515W002,28625,33.7089,-117.0515,Unknown
